# klend-indexer demo result (B) — full slot-ordered history of obligation
# pubkey = BYojGuT56e2TUb8PQwRyT1wL5X5Ekv4kZH1HUQgBu6Zg  (hex 9CBAB5F9B9F21F08DA5F515653BBE3732287A45B8F18526E120E8767073C127B)
# paged in 1000-row pages with a (slot, write_version) cursor (klend_ro max_result_rows=1000), captured 2026-08-14 10:22:02
# columns: slot write_version health_factor_bps num_deposits num_borrows
437424098	1352	1453460	1	1
437424208	1607	1540373	1	1
437424210	1515	1399439	1	1
437424315	1932	1385491	1	1
437424322	2230	1409098	1	1
437424335	2077	1455652	1	1
437424343	1346	1369960	1	1
437424447	1410	1414212	1	1
437424469	1713	1373470	1	1
437424478	2500	1364219	1	1
437424514	1757	1568466	1	1
437424516	2174	1458231	1	1
437424518	1111	1364034	1	1
437424535	1464	1513682	1	1
437424537	2150	1403353	1	1
437424635	1563	1364013	1	1
437424639	1753	1355280	1	1
437424695	1725	1416451	1	1
437424734	1334	1359866	1	1
437424758	1220	1352825	1	1
437424801	1676	1346502	1	1
437424803	1290	1347526	1	1
437424811	1029	1346548	1	1
437424838	1063	1340699	1	1
437424887	2008	1490389	1	1
437424895	1286	1399260	1	1
437424899	2204	1316519	1	1
437424904	1926	1313999	1	1
437424916	2452	1311952	1	1
437424934	1357	1336371	1	1
437424948	1769	1313030	1	1
437424955	2478	1321205	1	1
437424958	1500	1313416	1	1
437424969	2471	1321874	1	1
437424977	1565	1320249	1	1
437424979	2576	1311066	1	1
437424987	1969	1309114	1	1
437425007	1236	1307240	1	1
437425009	1187	1345614	1	1
437425024	2325	1302178	1	1
437425029	1799	1301358	1	1
437425034	1206	1320300	1	1
437425043	1208	1322354	1	1
